Moive_ID,Name,Genre,Showing,Year,IMDB,Description,Time
396,Nymphomaniac: Vol. I,Drama,0,2013,6.9,,
397,The Angry Birds Movie 2,Animation. Adventure. Comedy,0,2019,6.4,,
398,American Hustle,Crime. Drama,0,2013,7.2,,
399,Prometheus,Adventure. Mystery. Sci-Fi,0,2012,7,,
400,Godzilla,Action. Adventure. Sci-Fi,0,2014,6.4,,
401,A Dog's Journey,Comedy. Drama. Family,0,2019,7.4,,
402,Gerald's Game,Drama. Horror. Thriller,0,2017,6.6,,
403,The Hunger Games: Mockingjay - Part 2,Action. Adventure. Sci-Fi,0,2015,6.5,,
404,Dora and the Lost City of Gold,Adventure. Comedy. Family,0,2019,6,,
405,Big Time Adolescence,Comedy,0,2019,7,,
406,Looper,Action. Crime. Drama,0,2012,7.4,,
407,Kong: Skull Island,Action. Adventure. Fantasy,0,2017,6.6,,
408,A Fall from Grace,Drama. Thriller,0,2020,5.8,,
409,Human Capital,Crime. Drama,0,2019,6.3,,
410,The Maze Runner,Action. Mystery. Sci-Fi,0,2014,6.8,,
411,The Report,Biography. Crime. Drama,0,2019,7.2,,
412,Hunter Killer,Action. Thriller,0,2018,6.6,,
413,Wildling,Drama. Fantasy. Horror,0,2018,5.5,,
414,The Last Full Measure,Drama. War,0,2019,6.5,,
415,Midnight in Paris,Comedy. Fantasy. Romance,0,2011,7.7,,
416,Under the Skin,Drama. Horror. Sci-Fi,0,2013,6.3,,
417,Passengers,Drama. Romance. Sci-Fi,0,2016,7,,
418,Knock Knock,Drama. Thriller,0,2015,4.9,,
419,The Jungle Book,Adventure. Drama. Family,0,2016,7.4,,
420,Just Go with It,Comedy. Romance,0,2011,6.4,,
421,Overboard,Comedy. Romance,0,2018,6,,
422,Horse Girl,Drama. Mystery. Thriller,0,2020,5.9,,
423,21 Jump Street,Action. Comedy. Crime,0,2012,7.2,,
424,Grown Ups,Comedy,0,2010,5.9,,
425,Dark Shadows,Comedy. Fantasy. Horror,0,2012,6.2,,
426,American Assassin,Action. Thriller,0,2017,6.2,,
427,X: First Class,Action. Adventure. Sci-Fi,0,2011,7.7,,
428,Hell or High Water,Action. Crime. Drama,0,2016,7.6,,
429,Gravity,Drama. Sci-Fi. Thriller,0,2013,7.7,,
430,TRON: Legacy,Action. Adventure. Sci-Fi,0,2010,6.8,,
431,Red Sparrow,Action. Drama. Thriller,0,2018,6.6,,
432,The Hobbit: The Desolation of Smaug,Adventure. Fantasy,0,2013,7.8,,
433,Lucy,Action. Adventure. Sci-Fi,0,2014,6.4,,
434,The Hobbit: The Battle of the Five Armies,Adventure. Fantasy,0,2014,7.4,,
435,We're the Millers,Comedy. Crime,0,2013,7,,
436,The Fate of the Furious,Action. Adventure. Crime,0,2017,6.7,,
437,Waves,Drama. Romance. Sport,0,2019,7.6,,
438,Now You See Me,Crime. Mystery. Thriller,0,2013,7.3,,
439,Dallas Buyers Club,Biography. Drama,0,2013,8,,
440,Conan the Barbarian,Action. Adventure. Fantasy,0,2011,5.2,,
441,No Strings Attached,Comedy. Romance,0,2011,6.2,,
442,Bright,Action. Crime. Fantasy,0,2017,6.3,,
443,Pitch Perfect 3,Comedy. Music,0,2017,5.8,,
444,Brave,Animation. Adventure. Comedy,0,2012,7.1,,
445,Big Hero 6,Animation. Action. Adventure,0,2014,7.8,,
446,Power Rangers,Action. Adventure. Sci-Fi,0,2017,5.9,,
447,The Adventures of Tintin,Animation. Action. Adventure,0,2011,7.3,,
448,The Judge,Crime. Drama,0,2014,7.4,,
449,Dolemite Is My Name,Biography. Comedy. Drama,0,2019,7.3,,
450,Sunrise in Heaven,Drama. Romance,0,2019,6.6,,
451,Rampage,Action. Adventure. Sci-Fi,0,2018,6.1,,
452,The Lego Movie 2: The Second Part,Animation. Action. Adventure,0,2019,6.6,,
453,The Kissing Booth,Comedy. Romance,0,2018,6.1,,
454,The Good Liar,Crime. Drama. Mystery,0,2019,6.6,,
455,Tag,Comedy,0,2018,6.5,,
456,Beautiful Boy,Biography. Drama,0,2018,7.3,,
457,The Highwaymen,Biography. Crime. Drama,0,2019,6.9,,
458,The Mummy,Action. Adventure. Fantasy,0,2017,5.4,,
459,Creed II,Drama. Sport,0,2018,7.1,,
460,American Sniper,Action. Biography. Drama,0,2014,7.3,,
461,How It Ends,Action. Adventure. Drama,0,2018,5,,
462,The Intern,Comedy. Drama,0,2015,7.1,,
463,Zero Dark Thirty,Drama. Thriller,0,2012,7.4,,
464,Inferno,Action. Adventure. Crime,0,2016,6.2,,
465,Hugo,Drama. Family. Fantasy,0,2011,7.5,,
466,The Equalizer,Action. Crime. Thriller,0,2014,7.2,,
467,You Were Never Really Here,Crime. Drama. Mystery,0,2017,6.8,,
468,The Amazing Spider-Man,Action. Adventure. Sci-Fi,0,2012,6.9,,
469,Serenity,Drama. Mystery. Thriller,0,2019,5.3,,
470,10 Cloverfield Lane,Drama. Horror. Mystery,0,2016,7.2,,
471,The Intruder,Drama. Horror. Mystery,0,2019,5.5,,
472,Roma,Drama,0,2018,7.7,,
473,Independence Day: Resurgence,Action. Adventure. Sci-Fi,0,2016,5.2,,
474,Dragged Across Concrete,Action. Crime. Drama,0,2018,7,,
475,The Place Beyond the Pines,Crime. Drama. Thriller,0,2012,7.3,,
476,Robert the Bruce,Action. History,0,2019,5.1,,
477,Maleficent,Action. Adventure. Family,0,2014,7,,
478,Countdown,Horror. Thriller,0,2019,5.4,,
479,In Time,Action. Sci-Fi. Thriller,0,2011,6.7,,
480,To All the Boys I've Loved Before,Drama. Romance,0,2018,7.2,,
481,Assassin 33 A.D.,Sci-Fi,0,2020,2.6,,
482,12 Strong,Action. Drama. History,0,2018,6.5,,
483,The Impossible,Drama. History. Thriller,0,2012,7.6,,
484,Mandy,Action. Fantasy. Horror,0,2018,6.6,,
485,Girl on the Third Floor,Drama. Horror. Mystery,0,2019,4.6,,
486,In the Shadow of the Moon,Crime. Mystery. Sci-Fi,0,2019,6.2,,
487,Toy Story 3,Animation. Adventure. Comedy,0,2010,8.3,,
488,Noah,Action. Adventure. Drama,0,2014,5.8,,
489,The Boy,Horror. Mystery. Thriller,0,2016,6,,
490,Don't Breathe,Crime. Horror. Thriller,0,2016,7.1,,
491,The Commuter,Action. Mystery. Thriller,0,2018,6.3,,
492,Wind River,Crime. Drama. Mystery,0,2017,7.7,,
493,The Beach Bum,Comedy,0,2019,5.5,,
494,The Dictator,Comedy,0,2012,6.4,,
495,To All the Boys: P.S. I Still Love You,Drama. Romance,0,2020,6,,
496,Sicario: Day of the Soldado,Action. Crime. Drama,0,2018,7.1,,
497,The Lost City of Z,Biography. Drama. History,0,2016,6.6,,
498,The Interview,Action. Adventure. Comedy,0,2014,6.5,,
499,How to Train Your Dragon: The Hidden World,Animation. Action. Adventure,0,2019,7.5,,
500,Silence,Drama. History,0,2016,7.2,,
501,Maze Runner: The Death Cure,Action. Adventure. Sci-Fi,0,2018,6.2,,
502,Last Christmas,Comedy. Drama. Romance,0,2019,6.5,,
503,Sin City: A Dame to Kill For,Action. Crime. Thriller,0,2014,6.5,,
504,Manchester by the Sea,Drama,0,2016,7.8,,
505,Circle,Drama. Horror. Mystery,0,2015,6,,
506,Predestination,Action. Drama. Mystery,0,2014,7.5,,
507,Widows,Crime. Drama. Thriller,0,2018,6.9,,
508,First Man,Biography. Drama. History,0,2018,7.3,,
509,Vacation,Adventure. Comedy,0,2015,6.1,,
510,Spring Breakers,Crime. Drama,0,2012,5.3,,
511,Why Him?,Comedy,0,2016,6.2,,
512,The Fault in Our Stars,Drama. Romance,0,2014,7.7,,
513,Dumbo,Adventure. Family. Fantasy,0,2019,6.3,,
514,Annabelle Comes Home,Horror. Mystery. Thriller,0,2019,5.9,,
515,RED,Action. Comedy. Crime,0,2010,7,,
516,Hansel & Gretel: Witch Hunters,Action. Fantasy. Horror,0,2013,6.1,,
517,Peter Rabbit,Adventure. Comedy. Family,0,2018,6.6,,
518,The Addams Family,Animation. Comedy. Family,0,2019,5.8,,
519,Blue Valentine,Drama. Romance,0,2010,7.4,,
520,Mr. Right,Action. Comedy. Romance,0,2015,6.3,,
521,Life,Horror. Sci-Fi. Thriller,0,2017,6.6,,
522,The Girl on the Train,Crime. Drama. Mystery,0,2016,6.5,,
523,The Neon Demon,Horror. Thriller,0,2016,6.2,,
524,Mortal Engines,Action. Adventure. Fantasy,0,2018,6.1,,
525,Gods of Egypt,Action. Adventure. Fantasy,0,2016,5.4,,
526,Cold Pursuit,Action. Crime. Drama,0,2019,6.2,,
527,Crimson Peak,Drama. Fantasy. Horror,0,2015,6.5,,
528,Moonrise Kingdom,Comedy. Drama. Romance,0,2012,7.8,,
529,Grown Ups 2,Comedy,0,2013,5.4,,
530,The Big Sick,Comedy. Drama. Romance,0,2017,7.5,,
531,The Secret Life of Pets,Animation. Adventure. Comedy,0,2016,6.5,,
532,We Need to Talk About Kevin,Drama. Mystery. Thriller,0,2011,7.5,,
533,Hostiles,Drama. Western,0,2017,7.2,,
534,Peppermint,Action. Drama. Thriller,0,2018,6.5,,
535,The Hunger Games: Mockingjay - Part 1,Action. Adventure. Sci-Fi,0,2014,6.6,,
536,Hotel Mumbai,Action. Drama. History,0,2018,7.6,,
537,Pain & Gain,Action. Comedy. Crime,0,2013,6.4,,
538,Stuber,Action. Comedy. Crime,0,2019,6.1,,
539,Rock of Ages,Comedy. Drama. Musical,0,2012,5.9,,
540,Spy,Action. Comedy. Crime,0,2015,7,,
541,Robin Hood,Action. Adventure. Thriller,0,2018,5.3,,
542,The Disaster Artist,Biography. Comedy. Drama,0,2017,7.4,,
543,Captive State,Drama. Horror. Sci-Fi,0,2019,6,,
544,1922,Crime. Drama. Horror,0,2017,6.3,,
545,The Night Clerk,Crime. Drama,0,2020,5.2,,
546,Lincoln,Biography. Drama. History,0,2012,7.3,,
547,Isn't It Romantic,Comedy. Fantasy. Romance,0,2019,5.9,,
548,Rango,Animation. Adventure. Comedy,0,2011,7.2,,
549,This Is the End,Comedy,0,2013,6.6,,
550,Doom: Annihilation,Action. Adventure. Horror,0,2019,3.6,,
551,The Snowman,Crime. Drama. Mystery,0,2017,5.1,,
552,3022,Sci-Fi,0,2019,4.5,,
553,Exodus: Gods and Kings,Action. Drama. Fantasy,0,2014,6,,
554,Limitless,Sci-Fi. Thriller,0,2011,7.4,,
555,Death Wish,Action. Crime. Drama,0,2018,6.4,,
556,Alice in Wonderland,Adventure. Family. Fantasy,0,2010,6.4,,
557,Jack Reacher: Never Go Back,Action. Thriller,0,2016,6.1,,
558,Oblivion,Action. Adventure. Sci-Fi,0,2013,7,,
559,Everest,Action. Adventure. Biography,0,2015,7.1,,
560,The Nun,Horror. Mystery. Thriller,0,2018,5.3,,
561,Harriet,Action. Biography. Drama,0,2019,6.4,,
562,The Circle,Drama. Sci-Fi. Thriller,0,2017,5.3,,
563,Lone Survivor,Action. Biography. Drama,0,2013,7.5,,
564,Resident Evil: The Final Chapter,Action. Horror. Sci-Fi,0,2016,5.5,,
565,Hop,Animation. Adventure. Comedy,0,2011,5.4,,
566,The Goldfinch,Drama,0,2019,6.2,,
567,The Equalizer 2,Action. Crime. Thriller,0,2018,6.7,,
568,The Dirt,Biography. Comedy. Drama,0,2019,7,,
569,Allied,Action. Drama. Romance,0,2016,7.1,,
570,It Comes At Night,Horror. Mystery,0,2017,6.2,,
571,Risen,Action. Drama. History,0,2016,6.3,,
572,Hot Summer Nights,Comedy. Crime. Drama,0,2017,6.4,,
573,The Girl in the Spider's Web,Action. Crime. Drama,0,2018,6.1,,
574,The Babysitter,Adventure. Comedy. Horror,0,2017,6.3,,
575,VFW,Action. Horror,0,2019,6.2,,
576,Man on a Ledge,Action. Adventure. Crime,0,2012,6.6,,
577,Sniper: Ultimate Kill,Action. Drama. Thriller,0,2017,5.6,,
578,Finding Dory,Animation. Adventure. Comedy,0,2016,7.3,,
579,Horrible Bosses,Comedy. Crime,0,2011,6.9,,
580,Green Room,Horror. Music. Thriller,0,2015,7,,
581,The Hitman's Bodyguard,Action. Comedy. Crime,0,2017,6.9,,
582,The Next Three Days,Action. Crime. Drama,0,2010,7.4,,
583,Life of Pi,Adventure. Drama. Fantasy,0,2012,7.9,,
584,G.I. Joe: Retaliation,Action. Adventure. Sci-Fi,0,2013,5.8,,
585,Shaft,Action. Comedy. Crime,0,2019,6.4,,
586,Gifted,Drama,0,2017,7.6,,
587,Insidious,Horror. Mystery. Thriller,0,2010,6.8,,
588,Fast Five,Action. Adventure. Crime,0,2011,7.3,,
589,Hall Pass,Comedy. Romance,0,2011,5.8,,
590,The Lodge,Drama. Horror. Thriller,0,2019,6.6,,
591,Searching,Drama. Mystery. Thriller,0,2018,7.6,,
592,Tusk,Comedy. Drama. Horror,0,2014,5.3,,
593,Percy Jackson & the Olympians: The Lightning Thief,Adventure. Family. Fantasy,0,2010,5.9,,
594,Burlesque,Drama. Music. Musical,0,2010,6.4,,
595,Pandemic,Action. Horror. Sci-Fi,0,2016,4.4,,
596,Mid90s,Comedy. Drama,0,2018,7.4,,
597,Cars 3,Animation. Adventure. Comedy,0,2017,6.7,,
598,The Dark Tower,Action. Adventure. Fantasy,0,2017,5.6,,
599,Miss Peregrine's Home for Peculiar Children,Adventure. Drama. Family,0,2016,6.7,,
600,Easy A,Comedy. Drama. Romance,0,2010,7.1,,
601,What Men Want,Comedy. Fantasy. Romance,0,2019,5.2,,
602,Wreck-It Ralph,Animation. Adventure. Comedy,0,2012,7.7,,
603,A Good Old Fashioned Orgy,Comedy. Romance,0,2011,6.1,,
604,Disturbing the Peace,Action,0,2020,3.1,,
605,Kick-Ass,Action. Adventure. Comedy,0,2010,7.6,,
606,Hotel Transylvania 3: Summer Vacation,Animation. Adventure. Comedy,0,2018,6.3,,
607,The Wolverine,Action. Adventure. Sci-Fi,0,2013,6.7,,
608,Terminator Genisys,Action. Adventure. Sci-Fi,0,2015,6.4,,
609,Hush,Horror. Thriller,0,2016,6.6,,
610,Mission: Impossible - Ghost Protocol,Action. Adventure. Thriller,0,2011,7.4,,
611,Black and Blue,Action. Crime. Drama,0,2019,6.3,,
612,Ghostbusters,Action. Comedy. Fantasy,0,2016,5.2,,
613,The Tree of Life,Drama. Fantasy,0,2011,6.8,,
614,The Book of Eli,Action. Adventure. Drama,0,2010,6.9,,
615,Captain Phillips,Biography. Crime. Drama,0,2013,7.8,,
616,Star Trek Into Darkness,Action. Adventure. Sci-Fi,0,2013,7.7,,
617,The Lincoln Lawyer,Crime. Drama. Thriller,0,2011,7.3,,
618,Hanna,Action. Drama. Thriller,0,2011,6.8,,
619,John Carter,Action. Adventure. Sci-Fi,0,2012,6.6,,
620,Men in Black 3,Action. Adventure. Comedy,0,2012,6.8,,
621,Under the Silver Lake,Crime. Drama. Mystery,0,2018,6.5,,
622,Disobedience,Drama. Romance,0,2017,6.6,,
623,Outlaw King,Action. Biography. Drama,0,2018,6.9,,
624,The Way Back,Adventure. Drama. History,0,2010,7.3,,
625,Sherlock Holmes: A Game of Shadows,Action. Adventure. Crime,0,2011,7.5,,
626,The Tourist,Action. Adventure. Crime,0,2010,6,,
627,2 Guns,Action. Comedy. Thriller,0,2013,6.7,,
628,The Coldest Game,Thriller,0,2019,6.2,,
629,Green Lantern,Action. Adventure. Sci-Fi,0,2011,5.5,,
630,Movie 43,Comedy,0,2013,4.3,,
631,The Art of Self-Defense,Comedy. Crime. Drama,0,2019,6.7,,
632,The Green Inferno,Adventure. Horror,0,2013,5.3,,
633,The Great Wall,Action. Adventure. Fantasy,0,2016,5.9,,
634,The Crazies,Horror. Thriller,0,2010,6.5,,
635,Playing with Fire,Comedy. Family,0,2019,4.9,,
636,Furious 6,Action. Adventure. Crime,0,2013,7.1,,
637,The Danish Girl,Biography. Drama. Romance,0,2015,7.1,,
638,Lawless,Crime. Drama,0,2012,7.3,,
639,Magic Mike,Comedy. Drama,0,2012,6.1,,
640,The Twilight Saga: Breaking Dawn - Part 1,Adventure. Drama. Fantasy,0,2011,4.9,,
641,Ben-Hur,Action. Adventure. Drama,0,2016,5.7,,
642,The Silence,Drama. Horror. Sci-Fi,0,2019,5.3,,
643,Southpaw,Drama. Sport,0,2015,7.4,,
644,47 Meters Down,Adventure. Drama. Horror,0,2017,5.6,,
645,Collateral Beauty,Drama. Romance,0,2016,6.8,,
646,The Conjuring 2,Horror. Mystery. Thriller,0,2016,7.3,,
647,Coherence,Drama. Horror. Mystery,0,2013,7.2,,
648,Sully,Biography. Drama,0,2016,7.4,,
649,Eat Pray Love,Biography. Drama. Romance,0,2010,5.8,,
650,Hercules,Action. Adventure. Fantasy,0,2014,6,,
651,Life of the Party,Comedy,0,2018,5.6,,
652,Seberg,Biography. Drama. Thriller,0,2019,5.3,,
653,The Shack,Drama. Fantasy,0,2017,6.3,,
654,The Art of Racing in the Rain,Comedy. Drama. Romance,0,2019,7.5,,
655,The Bling Ring,Biography. Crime. Drama,0,2013,5.6,,
656,Monsters University,Animation. Adventure. Comedy,0,2013,7.3,,
657,127 Hours,Biography. Drama,0,2010,7.6,,
658,Paterson,Comedy. Drama. Romance,0,2016,7.4,,
659,American Woman,Drama. Mystery,0,2018,6.8,,
660,Patriots Day,Action. Crime. Drama,0,2016,7.4,,
661,Isle of Dogs,Animation. Adventure. Comedy,0,2018,7.9,,
662,The Twilight Saga: Eclipse,Adventure. Drama. Fantasy,0,2010,5,,
663,Lovelace,Biography. Drama,0,2013,6.2,,
664,Adrift,Action. Adventure. Biography,0,2018,6.6,,
665,Now You See Me 2,Action. Adventure. Comedy,0,2016,6.5,,
666,Allegiant,Action. Adventure. Mystery,0,2016,5.7,,
667,The Amazing Spider-Man 2,Action. Adventure. Sci-Fi,0,2014,6.6,,
668,Seven Psychopaths,Comedy. Crime,0,2012,7.2,,
669,San Andreas,Action. Adventure. Drama,0,2015,6,,
670,Transformers: Age of Extinction,Action. Adventure. Sci-Fi,0,2014,5.6,,
671,Dredd,Action. Crime. Sci-Fi,0,2012,7.1,,
672,Into the Woods,Adventure. Comedy. Drama,0,2014,5.9,,
673,Resident Evil: Retribution,Action. Horror. Sci-Fi,0,2012,5.4,,
674,Halloween,Horror. Thriller,0,2018,6.6,,
675,I Am Number Four,Action. Adventure. Sci-Fi,0,2011,6.1,,
676,Midnight Special,Drama. Mystery. Sci-Fi,0,2016,6.6,,
677,The Perfection,Drama. Horror. Thriller,0,2018,6.1,,
678,The Curse of La Llorona,Horror. Mystery. Thriller,0,2019,5.3,,
679,It Follows,Horror. Mystery. Thriller,0,2014,6.8,,
680,Evil Dead,Fantasy. Horror. Thriller,0,2013,6.5,,
681,Ghost in the Shell,Action. Drama. Mystery,0,2017,6.3,,
682,Can You Keep a Secret?,Comedy. Romance,0,2019,5.3,,
683,Valentine's Day,Comedy. Romance,0,2010,5.7,,
684,Downsizing,Drama. Sci-Fi,0,2017,5.7,,
685,Hail. Caesar!,Comedy. Drama. Music,0,2016,6.3,,
686,The Last Stand,Action. Thriller,0,2013,6.3,,
687,Lucy in the Sky,Drama. Sci-Fi,0,2019,4.7,,
688,Bone Tomahawk,Drama. Horror. Western,0,2015,7.1,,
689,Warcraft,Action. Adventure. Fantasy,0,2016,6.8,,
690,Leave No Trace,Drama,0,2018,7.2,,
691,The Fighter,Biography. Drama. Sport,0,2010,7.8,,
692,Waiting for the Barbarians,Drama,0,2019,6.1,,
693,Transformers: Dark of the Moon,Action. Adventure. Sci-Fi,0,2011,6.2,,
694,Foxcatcher,Biography. Drama. Sport,0,2014,7,,
695,Inherent Vice,Comedy. Crime. Drama,0,2014,6.7,,
696,Hitman: Agent 47,Action. Crime. Thriller,0,2015,5.7,,
697,Immortals,Action. Drama. Fantasy,0,2011,6,,
698,The Mortal Instruments: City of Bones,Action. Fantasy. Horror,0,2013,5.9,,
699,A Cure for Wellness,Drama. Fantasy. Horror,0,2016,6.4,,
700,The Bygone,Crime. Drama. Mystery,0,2019,6.5,,
701,The Wailing,Horror. Mystery. Thriller,0,2016,7.4,,
702,Brooklyn,Drama. Romance,0,2015,7.5,,
703,Geostorm,Action. Sci-Fi. Thriller,0,2017,5.3,,
704,Book Club,Comedy. Drama. Romance,0,2018,6.1,,
705,Friends with Benefits,Comedy. Romance,0,2011,6.5,,
706,The Walk,Adventure. Biography. Drama,0,2015,7.3,,
707,Central Intelligence,Action. Comedy. Crime,0,2016,6.3,,
708,The Legend of Tarzan,Action. Adventure. Drama,0,2016,6.2,,
709,All the Money in the World,Biography. Crime. Drama,0,2017,6.8,,
710,American Made,Action. Biography. Comedy,0,2017,7.1,,
711,Steve Jobs,Biography. Drama,0,2015,7.2,,
712,The First Purge,Action. Horror. Sci-Fi,0,2018,5.1,,
713,Mud,Drama,0,2012,7.4,,
714,American Reunion,Comedy,0,2012,6.7,,
715,Chappie,Action. Crime. Drama,0,2015,6.8,,
716,3 from Hell,Horror,0,2019,5.6,,
717,2:22,Drama. Mystery. Sci-Fi,0,2017,5.8,,
718,Love & Other Drugs,Comedy. Drama. Romance,0,2010,6.7,,
719,On the Basis of Sex,Biography. Drama,0,2018,7,,
720,The Last Song,Drama. Music. Romance,0,2010,6,,
721,Extinction,Action. Drama. Sci-Fi,0,2018,5.8,,
722,The Sisters Brothers,Crime. Drama. Western,0,2018,7,,
723,End of Watch,Action. Crime. Drama,0,2012,7.6,,
724,Boyhood,Drama,0,2014,7.9,,
725,Blended,Comedy. Romance,0,2014,6.5,,
726,The Hangover Part II,Comedy,0,2011,6.4,,
727,Side Effects,Crime. Drama. Mystery,0,2013,7.1,,
728,Jupiter Ascending,Action. Adventure. Sci-Fi,0,2015,5.3,,
729,Bridge of Spies,Drama. History. Thriller,0,2015,7.6,,
730,Clash of the Titans,Action. Adventure. Fantasy,0,2010,5.8,,
731,Don Jon,Comedy. Drama. Romance,0,2013,6.5,,
732,How to Train Your Dragon,Animation. Action. Adventure,0,2010,8.1,,
733,The 5th Wave,Action. Adventure. Drama,0,2016,5.2,,
734,Tolkien,Biography. Drama. Romance,0,2019,6.8,,
735,Journey 2: The Mysterious Island,Action. Adventure. Comedy,0,2012,5.8,,
736,Tomorrowland,Action. Adventure. Family,0,2015,6.4,,
737,Creed,Drama. Sport,0,2015,7.6,,
738,The Huntsman: Winter's War,Action. Adventure. Drama,0,2016,6.1,,
739,Dawn of the Planet of the Apes,Action. Adventure. Drama,0,2014,7.6,,
740,The Raid: Redemption,Action. Thriller,0,2011,7.6,,
741,Christopher Robin,Adventure. Comedy. Drama,0,2018,7.3,,
742,Rise of the Planet of the Apes,Action. Drama. Sci-Fi,0,2011,7.6,,
743,Pride and Prejudice and Zombies,Action. Comedy. Fantasy,0,2016,5.8,,
744,Unknown,Action. Mystery. Thriller,0,2011,6.8,,
745,Ted,Comedy,0,2012,6.9,,
746,Black Christmas,Horror. Mystery. Thriller,0,2019,3.2,,
747,Eli,Horror,0,2019,5.8,,
748,Sorry to Bother You,Comedy. Fantasy. Sci-Fi,0,2018,6.9,,
749,The Guernsey Literary and Potato Peel Pie Society,Drama. History. Romance,0,2018,7.4,,
750,Deliver Us from Evil,Horror. Mystery. Thriller,0,2014,6.2,,
751,The World's End,Action. Comedy. Sci-Fi,0,2013,7,,
752,Frances Ha,Comedy. Drama. Romance,0,2012,7.5,,
753,The Cold Light of Day,Action. Adventure. Thriller,0,2012,4.9,,
754,Late Night,Comedy. Drama,0,2019,6.5,,
755,Prey,Adventure. Horror. Mystery,0,2019,4.8,,
756,Scouts Guide to the Zombie Apocalypse,Action. Comedy. Horror,0,2015,6.3,,
757,The Bad Batch,Drama. Horror. Romance,0,2016,5.3,,
758,Truth or Dare,Horror. Thriller,0,2018,5.1,,
759,Snow White and the Huntsman,Action. Adventure. Drama,0,2012,6.1,,
760,Criminal,Action. Crime. Drama,0,2016,6.3,,
761,A Dog's Purpose,Adventure. Comedy. Drama,0,2017,7.2,,
762,Maze Runner: The Scorch Trials,Action. Adventure. Sci-Fi,0,2015,6.3,,
763,The Good Dinosaur,Animation. Adventure. Comedy,0,2015,6.7,,
764,Suburbicon,Comedy. Crime. Drama,0,2017,5.7,,
765,The Bourne Legacy,Action. Adventure. Thriller,0,2012,6.7,,
766,The Kid,Biography. Drama. Western,0,2019,5.9,,
767,Resident Evil: Afterlife,Action. Adventure. Horror,0,2010,5.8,,
768,The Runaways,Biography. Drama. Music,0,2010,6.5,,
769,Come to Daddy,Comedy. Horror. Thriller,0,2019,6,,
770,Pacific Rim,Action. Adventure. Sci-Fi,0,2013,6.9,,
771,Remember Me,Drama. Romance,0,2010,7.1,,
772,The Best of Me,Drama. Romance,0,2014,6.7,,
773,Lights Out,Drama. Horror. Mystery,0,2016,6.3,,
774,Teenage Mutant Ninja Turtles,Action. Adventure. Comedy,0,2014,5.8,,
775,The Shallows,Drama. Horror. Thriller,0,2016,6.3,,
776,Galveston,Action. Crime. Drama,0,2018,6.2,,
777,Jexi,Comedy,0,2019,6.1,,
778,The Founder,Biography. Drama. History,0,2016,7.2,,
779,Cuck,Crime. Drama. Thriller,0,2019,5.6,,
780,In the Heart of the Sea,Action. Adventure. Biography,0,2015,6.9,,
781,Out of the Furnace,Action. Crime. Drama,0,2013,6.8,,
782,Prince of Persia: The Sands of Time,Action. Adventure. Fantasy,0,2010,6.6,,
783,Mike and Dave Need Wedding Dates,Comedy. Romance,0,2016,6,,
784,How to Be Single,Comedy. Drama. Romance,0,2016,6.1,,
785,Insurgent,Action. Adventure. Sci-Fi,0,2015,6.2,,
